# file...... output/1c_IEEE_123_feeder_0_swing_node.csv
# date...... Sun Jul 06 16:54:21 2025
# user...... bulld
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 12:06:00 PST,+138495+0j,+4.47275e+06+1.50077e+06j
2013-08-28 12:07:00 PST,+138495+0j,+4.50104e+06+1.51185e+06j
2013-08-28 12:08:00 PST,+138495+0j,+4.47969e+06+1.50391e+06j
2013-08-28 12:09:00 PST,+138495+0j,+4.45757e+06+1.49578e+06j
2013-08-28 12:10:00 PST,+138495+0j,+4.43011e+06+1.48499e+06j
2013-08-28 12:11:00 PST,+138482+0j,+4.40705e+06+1.47636e+06j
2013-08-28 12:12:00 PST,+138482+0j,+4.38974e+06+1.47057e+06j
2013-08-28 12:13:00 PST,+138482+0j,+4.439e+06+1.48886e+06j
2013-08-28 12:14:00 PST,+138482+0j,+4.48532e+06+1.50544e+06j
2013-08-28 12:15:00 PST,+138482+0j,+4.53643e+06+1.52442e+06j
2013-08-28 12:16:00 PST,+138405+0j,+4.58973e+06+1.54506e+06j
2013-08-28 12:17:00 PST,+138405+0j,+4.64108e+06+1.56447e+06j
2013-08-28 12:18:00 PST,+138405+0j,+4.62065e+06+1.55747e+06j
2013-08-28 12:19:00 PST,+138405+0j,+4.59508e+06+1.5479e+06j
2013-08-28 12:20:00 PST,+138405+0j,+4.55971e+06+1.53395e+06j
2013-08-28 12:21:00 PST,+138331+0j,+4.52233e+06+1.51996e+06j
2013-08-28 12:22:00 PST,+138331+0j,+4.49761e+06+1.51136e+06j
2013-08-28 12:23:00 PST,+138331+0j,+4.52558e+06+1.52185e+06j
2013-08-28 12:24:00 PST,+138331+0j,+4.54759e+06+1.52944e+06j
2013-08-28 12:25:00 PST,+138331+0j,+4.57484e+06+1.53965e+06j
2013-08-28 12:26:00 PST,+138363+0j,+4.60891e+06+1.55311e+06j
2013-08-28 12:27:00 PST,+138363+0j,+4.63616e+06+1.56336e+06j
2013-08-28 12:28:00 PST,+138363+0j,+4.63426e+06+1.56199e+06j
2013-08-28 12:29:00 PST,+138363+0j,+4.63587e+06+1.56261e+06j
2013-08-28 12:30:00 PST,+138363+0j,+4.64299e+06+1.56594e+06j
2013-08-28 12:31:00 PST,+138011+0j,+4.62916e+06+1.56093e+06j
2013-08-28 12:32:00 PST,+138011+0j,+4.63076e+06+1.56158e+06j
2013-08-28 12:33:00 PST,+138011+0j,+4.63711e+06+1.56415e+06j
2013-08-28 12:34:00 PST,+138011+0j,+4.63295e+06+1.56254e+06j
2013-08-28 12:35:00 PST,+138011+0j,+4.61972e+06+1.55737e+06j
2013-08-28 12:36:00 PST,+138013+0j,+4.61566e+06+1.55581e+06j
2013-08-28 12:37:00 PST,+138013+0j,+4.6205e+06+1.55788e+06j
2013-08-28 12:38:00 PST,+138013+0j,+4.62315e+06+1.55888e+06j
2013-08-28 12:39:00 PST,+138013+0j,+4.61757e+06+1.55655e+06j
2013-08-28 12:40:00 PST,+138013+0j,+4.62098e+06+1.55788e+06j
2013-08-28 12:41:00 PST,+138025+0j,+4.634e+06+1.56296e+06j
2013-08-28 12:42:00 PST,+138025+0j,+4.63744e+06+1.56428e+06j
2013-08-28 12:43:00 PST,+138025+0j,+4.63648e+06+1.56368e+06j
2013-08-28 12:44:00 PST,+138025+0j,+4.64518e+06+1.56705e+06j
2013-08-28 12:45:00 PST,+138025+0j,+4.66306e+06+1.57395e+06j
2013-08-28 12:46:00 PST,+137797+0j,+4.66171e+06+1.57358e+06j
2013-08-28 12:47:00 PST,+137797+0j,+4.70378e+06+1.58896e+06j
2013-08-28 12:48:00 PST,+137797+0j,+4.70882e+06+1.59013e+06j
2013-08-28 12:49:00 PST,+137797+0j,+4.71039e+06+1.59051e+06j
2013-08-28 12:50:00 PST,+137797+0j,+4.72689e+06+1.59746e+06j
2013-08-28 12:51:00 PST,+137750+0j,+4.74019e+06+1.60259e+06j
2013-08-28 12:52:00 PST,+137750+0j,+4.74538e+06+1.60387e+06j
2013-08-28 12:53:00 PST,+137750+0j,+4.75379e+06+1.60703e+06j
2013-08-28 12:54:00 PST,+137750+0j,+4.77288e+06+1.615e+06j
2013-08-28 12:55:00 PST,+137750+0j,+4.79091e+06+1.62191e+06j
2013-08-28 12:56:00 PST,+137715+0j,+4.79689e+06+1.62351e+06j
2013-08-28 12:57:00 PST,+137715+0j,+4.80554e+06+1.62679e+06j
2013-08-28 12:58:00 PST,+137715+0j,+4.80584e+06+1.6278e+06j
2013-08-28 12:59:00 PST,+137715+0j,+4.79551e+06+1.62387e+06j
2013-08-28 13:00:00 PST,+137715+0j,+4.76988e+06+1.61323e+06j
2013-08-28 13:01:00 PST,+137543+0j,+4.74248e+06+1.60291e+06j
2013-08-28 13:02:00 PST,+137543+0j,+4.7332e+06+1.60009e+06j
2013-08-28 13:03:00 PST,+137543+0j,+4.75628e+06+1.60906e+06j
2013-08-28 13:04:00 PST,+137543+0j,+4.77603e+06+1.61657e+06j
2013-08-28 13:05:00 PST,+137543+0j,+4.79085e+06+1.62206e+06j
2013-08-28 13:06:00 PST,+137548+0j,+4.81072e+06+1.62967e+06j
2013-08-28 13:07:00 PST,+137548+0j,+4.83534e+06+1.63927e+06j
2013-08-28 13:08:00 PST,+137548+0j,+4.84447e+06+1.64349e+06j
2013-08-28 13:09:00 PST,+137548+0j,+4.83899e+06+1.64123e+06j
2013-08-28 13:10:00 PST,+137548+0j,+4.83261e+06+1.63807e+06j
2013-08-28 13:11:00 PST,+137493+0j,+4.83449e+06+1.63901e+06j
2013-08-28 13:12:00 PST,+137493+0j,+4.83982e+06+1.64176e+06j
2013-08-28 13:13:00 PST,+137493+0j,+4.81245e+06+1.63113e+06j
2013-08-28 13:14:00 PST,+137493+0j,+4.77871e+06+1.6175e+06j
2013-08-28 13:15:00 PST,+137493+0j,+4.75558e+06+1.60886e+06j
2013-08-28 13:16:00 PST,+137249+0j,+4.71647e+06+1.59415e+06j
2013-08-28 13:17:00 PST,+137249+0j,+4.68375e+06+1.58158e+06j
2013-08-28 13:18:00 PST,+137249+0j,+4.71481e+06+1.5941e+06j
2013-08-28 13:19:00 PST,+137249+0j,+4.75405e+06+1.60918e+06j
2013-08-28 13:20:00 PST,+137249+0j,+4.77808e+06+1.61762e+06j
2013-08-28 13:21:00 PST,+137256+0j,+4.80773e+06+1.6288e+06j
2013-08-28 13:22:00 PST,+137256+0j,+4.8525e+06+1.64677e+06j
2013-08-28 13:23:00 PST,+137256+0j,+4.85958e+06+1.64966e+06j
2013-08-28 13:24:00 PST,+137256+0j,+4.84147e+06+1.64193e+06j
2013-08-28 13:25:00 PST,+137256+0j,+4.834e+06+1.63901e+06j
2013-08-28 13:26:00 PST,+137189+0j,+4.83388e+06+1.63983e+06j
2013-08-28 13:27:00 PST,+137189+0j,+4.82639e+06+1.63689e+06j
2013-08-28 13:28:00 PST,+137189+0j,+4.78807e+06+1.62152e+06j
2013-08-28 13:29:00 PST,+137189+0j,+4.7537e+06+1.60841e+06j
2013-08-28 13:30:00 PST,+137189+0j,+4.72949e+06+1.5999e+06j
2013-08-28 13:31:00 PST,+137055+0j,+4.6889e+06+1.58456e+06j
2013-08-28 13:32:00 PST,+137055+0j,+4.68174e+06+1.58051e+06j
2013-08-28 13:33:00 PST,+137055+0j,+4.68787e+06+1.58287e+06j
2013-08-28 13:34:00 PST,+137055+0j,+4.69339e+06+1.58403e+06j
2013-08-28 13:35:00 PST,+137055+0j,+4.71364e+06+1.5917e+06j
2013-08-28 13:36:00 PST,+137104+0j,+4.74157e+06+1.60284e+06j
2013-08-28 13:37:00 PST,+137104+0j,+4.76185e+06+1.61053e+06j
2013-08-28 13:38:00 PST,+137104+0j,+4.78591e+06+1.61912e+06j
2013-08-28 13:39:00 PST,+137104+0j,+4.81889e+06+1.63168e+06j
2013-08-28 13:40:00 PST,+137104+0j,+4.86247e+06+1.64913e+06j
2013-08-28 13:41:00 PST,+137005+0j,+4.89072e+06+1.66005e+06j
2013-08-28 13:42:00 PST,+137005+0j,+4.91876e+06+1.67085e+06j
2013-08-28 13:43:00 PST,+137005+0j,+4.92442e+06+1.67323e+06j
2013-08-28 13:44:00 PST,+137005+0j,+4.91688e+06+1.67032e+06j
2013-08-28 13:45:00 PST,+137005+0j,+4.89941e+06+1.66342e+06j
2013-08-28 13:46:00 PST,+136797+0j,+4.87229e+06+1.6532e+06j
2013-08-28 13:47:00 PST,+136797+0j,+4.86495e+06+1.65058e+06j
2013-08-28 13:48:00 PST,+136797+0j,+4.86958e+06+1.65308e+06j
2013-08-28 13:49:00 PST,+136797+0j,+4.86126e+06+1.64972e+06j
2013-08-28 13:50:00 PST,+136797+0j,+4.85205e+06+1.64546e+06j
2013-08-28 13:51:00 PST,+136832+0j,+4.85541e+06+1.64688e+06j
2013-08-28 13:52:00 PST,+136832+0j,+4.8521e+06+1.64557e+06j
2013-08-28 13:53:00 PST,+136832+0j,+4.82376e+06+1.63458e+06j
2013-08-28 13:54:00 PST,+136832+0j,+4.79122e+06+1.62215e+06j
2013-08-28 13:55:00 PST,+136832+0j,+4.75888e+06+1.60993e+06j
2013-08-28 13:56:00 PST,+136869+0j,+4.72791e+06+1.59814e+06j
2013-08-28 13:57:00 PST,+136869+0j,+4.68939e+06+1.58272e+06j
2013-08-28 13:58:00 PST,+136869+0j,+4.7126e+06+1.59148e+06j
2013-08-28 13:59:00 PST,+136869+0j,+4.76404e+06+1.61171e+06j
2013-08-28 14:00:00 PST,+136869+0j,+4.81428e+06+1.63085e+06j
2013-08-28 14:01:00 PST,+136608+0j,+4.86179e+06+1.64957e+06j
2013-08-28 14:02:00 PST,+136608+0j,+4.91178e+06+1.66879e+06j
2013-08-28 14:03:00 PST,+136608+0j,+4.92348e+06+1.6741e+06j
2013-08-28 14:04:00 PST,+136608+0j,+4.89882e+06+1.66459e+06j
2013-08-28 14:05:00 PST,+136608+0j,+4.85844e+06+1.64811e+06j
2013-08-28 14:06:00 PST,+136522+0j,+4.82975e+06+1.6372e+06j
2013-08-28 14:07:00 PST,+136522+0j,+4.82058e+06+1.63459e+06j
2013-08-28 14:08:00 PST,+136522+0j,+4.82477e+06+1.63621e+06j
2013-08-28 14:09:00 PST,+136522+0j,+4.82937e+06+1.63703e+06j
2013-08-28 14:10:00 PST,+136522+0j,+4.84938e+06+1.64472e+06j
2013-08-28 14:11:00 PST,+136565+0j,+4.88717e+06+1.66013e+06j
2013-08-28 14:12:00 PST,+136565+0j,+4.90727e+06+1.66787e+06j
2013-08-28 14:13:00 PST,+136565+0j,+4.88665e+06+1.65918e+06j
2013-08-28 14:14:00 PST,+136565+0j,+4.85931e+06+1.64867e+06j
2013-08-28 14:15:00 PST,+136565+0j,+4.84251e+06+1.64296e+06j
2013-08-28 14:16:00 PST,+136234+0j,+4.79459e+06+1.62473e+06j
2013-08-28 14:17:00 PST,+136234+0j,+4.80119e+06+1.62645e+06j
2013-08-28 14:18:00 PST,+136234+0j,+4.81135e+06+1.63034e+06j
2013-08-28 14:19:00 PST,+136234+0j,+4.8344e+06+1.6384e+06j
2013-08-28 14:20:00 PST,+136234+0j,+4.86787e+06+1.65123e+06j
2013-08-28 14:21:00 PST,+136249+0j,+4.90088e+06+1.66318e+06j
2013-08-28 14:22:00 PST,+136249+0j,+4.93425e+06+1.67602e+06j
2013-08-28 14:23:00 PST,+136249+0j,+4.94978e+06+1.68294e+06j
2013-08-28 14:24:00 PST,+136249+0j,+4.94315e+06+1.68032e+06j
2013-08-28 14:25:00 PST,+136249+0j,+4.93623e+06+1.67755e+06j
2013-08-28 14:26:00 PST,+136142+0j,+4.92431e+06+1.67313e+06j
2013-08-28 14:27:00 PST,+136142+0j,+4.918e+06+1.67082e+06j
2013-08-28 14:28:00 PST,+136142+0j,+4.90369e+06+1.6653e+06j
2013-08-28 14:29:00 PST,+136142+0j,+4.88377e+06+1.65748e+06j
2013-08-28 14:30:00 PST,+136142+0j,+4.86408e+06+1.64992e+06j
2013-08-28 14:31:00 PST,+135936+0j,+4.83482e+06+1.63905e+06j
2013-08-28 14:32:00 PST,+135936+0j,+4.81515e+06+1.63153e+06j
2013-08-28 14:33:00 PST,+135936+0j,+4.82107e+06+1.63362e+06j
2013-08-28 14:34:00 PST,+135936+0j,+4.84631e+06+1.6433e+06j
2013-08-28 14:35:00 PST,+135936+0j,+4.87655e+06+1.65508e+06j
2013-08-28 14:36:00 PST,+135915+0j,+4.90673e+06+1.66748e+06j
2013-08-28 14:37:00 PST,+135915+0j,+4.92686e+06+1.67507e+06j
2013-08-28 14:38:00 PST,+135915+0j,+4.92554e+06+1.67384e+06j
2013-08-28 14:39:00 PST,+135915+0j,+4.91931e+06+1.67162e+06j
2013-08-28 14:40:00 PST,+135915+0j,+4.91395e+06+1.67027e+06j
2013-08-28 14:41:00 PST,+135863+0j,+4.89503e+06+1.66287e+06j
2013-08-28 14:42:00 PST,+135863+0j,+4.87775e+06+1.65549e+06j
2013-08-28 14:43:00 PST,+135863+0j,+4.89072e+06+1.66064e+06j
2013-08-28 14:44:00 PST,+135863+0j,+4.92061e+06+1.67291e+06j
2013-08-28 14:45:00 PST,+135863+0j,+4.93939e+06+1.67999e+06j
2013-08-28 14:46:00 PST,+135442+0j,+4.93643e+06+1.6786e+06j
2013-08-28 14:47:00 PST,+135442+0j,+4.96599e+06+1.69026e+06j
2013-08-28 14:48:00 PST,+135442+0j,+4.98016e+06+1.6965e+06j
2013-08-28 14:49:00 PST,+135442+0j,+4.96852e+06+1.69216e+06j
2013-08-28 14:50:00 PST,+135442+0j,+4.94677e+06+1.6837e+06j
2013-08-28 14:51:00 PST,+135397+0j,+4.9226e+06+1.67421e+06j
2013-08-28 14:52:00 PST,+135397+0j,+4.95073e+06+1.68418e+06j
2013-08-28 14:53:00 PST,+135397+0j,+4.94314e+06+1.68097e+06j
2013-08-28 14:54:00 PST,+135397+0j,+4.94315e+06+1.68022e+06j
2013-08-28 14:55:00 PST,+135397+0j,+4.95922e+06+1.6866e+06j
2013-08-28 14:56:00 PST,+135389+0j,+4.96483e+06+1.68876e+06j
2013-08-28 14:57:00 PST,+135389+0j,+4.97056e+06+1.69081e+06j
2013-08-28 14:58:00 PST,+135389+0j,+4.97038e+06+1.69077e+06j
2013-08-28 14:59:00 PST,+135389+0j,+4.9608e+06+1.688e+06j
2013-08-28 15:00:00 PST,+135389+0j,+4.93508e+06+1.67804e+06j
2013-08-28 15:01:00 PST,+135374+0j,+4.90247e+06+1.66457e+06j
2013-08-28 15:02:00 PST,+135374+0j,+4.88645e+06+1.65843e+06j
2013-08-28 15:03:00 PST,+135374+0j,+4.85989e+06+1.6484e+06j
2013-08-28 15:04:00 PST,+135374+0j,+4.81244e+06+1.63021e+06j
2013-08-28 15:05:00 PST,+135374+0j,+4.75908e+06+1.60897e+06j
2013-08-28 15:06:00 PST,+135472+0j,+4.72541e+06+1.59618e+06j
2013-08-28 15:07:00 PST,+135472+0j,+4.68806e+06+1.58271e+06j
2013-08-28 15:08:00 PST,+135472+0j,+4.66699e+06+1.57454e+06j
2013-08-28 15:09:00 PST,+135472+0j,+4.68351e+06+1.58009e+06j
2013-08-28 15:10:00 PST,+135472+0j,+4.71485e+06+1.59214e+06j
2013-08-28 15:11:00 PST,+135546+0j,+4.74036e+06+1.60174e+06j
2013-08-28 15:12:00 PST,+135546+0j,+4.75302e+06+1.60634e+06j
2013-08-28 15:13:00 PST,+135546+0j,+4.7634e+06+1.6103e+06j
2013-08-28 15:14:00 PST,+135546+0j,+4.77553e+06+1.61582e+06j
2013-08-28 15:15:00 PST,+135546+0j,+4.77246e+06+1.61462e+06j
2013-08-28 15:16:00 PST,+135829+0j,+4.76734e+06+1.61159e+06j
2013-08-28 15:17:00 PST,+135829+0j,+4.76353e+06+1.61016e+06j
2013-08-28 15:18:00 PST,+135829+0j,+4.76135e+06+1.60883e+06j
2013-08-28 15:19:00 PST,+135829+0j,+4.76433e+06+1.60997e+06j
2013-08-28 15:20:00 PST,+135829+0j,+4.76817e+06+1.61194e+06j
2013-08-28 15:21:00 PST,+135824+0j,+4.77091e+06+1.61301e+06j
2013-08-28 15:22:00 PST,+135824+0j,+4.77304e+06+1.61326e+06j
2013-08-28 15:23:00 PST,+135824+0j,+4.79278e+06+1.62074e+06j
2013-08-28 15:24:00 PST,+135824+0j,+4.83504e+06+1.63741e+06j
2013-08-28 15:25:00 PST,+135824+0j,+4.87637e+06+1.65318e+06j
2013-08-28 15:26:00 PST,+135761+0j,+4.91967e+06+1.67003e+06j
2013-08-28 15:27:00 PST,+135761+0j,+4.96696e+06+1.68902e+06j
2013-08-28 15:28:00 PST,+135761+0j,+4.95788e+06+1.68553e+06j
2013-08-28 15:29:00 PST,+135761+0j,+4.86187e+06+1.64789e+06j
2013-08-28 15:30:00 PST,+135761+0j,+4.76209e+06+1.60969e+06j
2013-08-28 15:31:00 PST,+135706+0j,+4.66923e+06+1.57461e+06j
2013-08-28 15:32:00 PST,+135706+0j,+4.58315e+06+1.54244e+06j
2013-08-28 15:33:00 PST,+135706+0j,+4.55333e+06+1.53068e+06j
2013-08-28 15:34:00 PST,+135706+0j,+4.62067e+06+1.55569e+06j
2013-08-28 15:35:00 PST,+135706+0j,+4.69791e+06+1.58543e+06j
2013-08-28 15:36:00 PST,+135887+0j,+4.77791e+06+1.61556e+06j
2013-08-28 15:37:00 PST,+135887+0j,+4.84857e+06+1.64192e+06j
2013-08-28 15:38:00 PST,+135887+0j,+4.8856e+06+1.65608e+06j
2013-08-28 15:39:00 PST,+135887+0j,+4.87067e+06+1.65095e+06j
2013-08-28 15:40:00 PST,+135887+0j,+4.85485e+06+1.64492e+06j
2013-08-28 15:41:00 PST,+135704+0j,+4.83526e+06+1.63776e+06j
2013-08-28 15:42:00 PST,+135704+0j,+4.81943e+06+1.63173e+06j
2013-08-28 15:43:00 PST,+135704+0j,+4.80893e+06+1.62758e+06j
2013-08-28 15:44:00 PST,+135704+0j,+4.80773e+06+1.62712e+06j
2013-08-28 15:45:00 PST,+135704+0j,+4.80676e+06+1.6269e+06j
2013-08-28 15:46:00 PST,+135843+0j,+4.81212e+06+1.62882e+06j
2013-08-28 15:47:00 PST,+135843+0j,+4.80601e+06+1.62631e+06j
2013-08-28 15:48:00 PST,+135843+0j,+4.80024e+06+1.62408e+06j
2013-08-28 15:49:00 PST,+135843+0j,+4.79139e+06+1.62093e+06j
2013-08-28 15:50:00 PST,+135843+0j,+4.77764e+06+1.61569e+06j
2013-08-28 15:51:00 PST,+135857+0j,+4.75396e+06+1.60584e+06j
2013-08-28 15:52:00 PST,+135857+0j,+4.74023e+06+1.60064e+06j
2013-08-28 15:53:00 PST,+135857+0j,+4.74365e+06+1.60279e+06j
2013-08-28 15:54:00 PST,+135857+0j,+4.7489e+06+1.6048e+06j
2013-08-28 15:55:00 PST,+135857+0j,+4.74365e+06+1.60192e+06j
2013-08-28 15:56:00 PST,+135899+0j,+4.75086e+06+1.60463e+06j
2013-08-28 15:57:00 PST,+135899+0j,+4.76663e+06+1.61146e+06j
2013-08-28 15:58:00 PST,+135899+0j,+4.78281e+06+1.61759e+06j
2013-08-28 15:59:00 PST,+135899+0j,+4.80957e+06+1.62688e+06j
2013-08-28 16:00:00 PST,+135899+0j,+4.84686e+06+1.6411e+06j
2013-08-28 16:01:00 PST,+135667+0j,+4.88387e+06+1.65641e+06j
2013-08-28 16:02:00 PST,+135667+0j,+4.92105e+06+1.67066e+06j
2013-08-28 16:03:00 PST,+135667+0j,+4.94075e+06+1.67903e+06j
2013-08-28 16:04:00 PST,+135667+0j,+4.89021e+06+1.65962e+06j
2013-08-28 16:05:00 PST,+135667+0j,+4.829e+06+1.6354e+06j
2013-08-28 16:06:00 PST,+135627+0j,+4.77168e+06+1.61346e+06j
2013-08-28 16:07:00 PST,+135627+0j,+4.72564e+06+1.59605e+06j
2013-08-28 16:08:00 PST,+135627+0j,+4.70107e+06+1.5869e+06j
2013-08-28 16:09:00 PST,+135627+0j,+4.71497e+06+1.59208e+06j
2013-08-28 16:10:00 PST,+135627+0j,+4.72857e+06+1.59706e+06j
2013-08-28 16:11:00 PST,+135733+0j,+4.75646e+06+1.60761e+06j
2013-08-28 16:12:00 PST,+135733+0j,+4.77972e+06+1.6166e+06j
2013-08-28 16:13:00 PST,+135733+0j,+4.79983e+06+1.6242e+06j
2013-08-28 16:14:00 PST,+135733+0j,+4.83466e+06+1.63731e+06j
2013-08-28 16:15:00 PST,+135733+0j,+4.87432e+06+1.65249e+06j
2013-08-28 16:16:00 PST,+135542+0j,+4.9205e+06+1.67138e+06j
2013-08-28 16:17:00 PST,+135542+0j,+4.96011e+06+1.68663e+06j
2013-08-28 16:18:00 PST,+135542+0j,+4.95914e+06+1.68628e+06j
2013-08-28 16:19:00 PST,+135542+0j,+4.87246e+06+1.65289e+06j
2013-08-28 16:20:00 PST,+135542+0j,+4.7901e+06+1.62142e+06j
2013-08-28 16:21:00 PST,+135522+0j,+4.69613e+06+1.58508e+06j
2013-08-28 16:22:00 PST,+135522+0j,+4.59954e+06+1.54851e+06j
2013-08-28 16:23:00 PST,+135522+0j,+4.55497e+06+1.53186e+06j
2013-08-28 16:24:00 PST,+135522+0j,+4.63127e+06+1.55995e+06j
2013-08-28 16:25:00 PST,+135522+0j,+4.70385e+06+1.58733e+06j
2013-08-28 16:26:00 PST,+135694+0j,+4.78047e+06+1.61673e+06j
2013-08-28 16:27:00 PST,+135694+0j,+4.85269e+06+1.64428e+06j
2013-08-28 16:28:00 PST,+135694+0j,+4.91128e+06+1.6669e+06j
2013-08-28 16:29:00 PST,+135694+0j,+4.89741e+06+1.66233e+06j
2013-08-28 16:30:00 PST,+135694+0j,+4.86775e+06+1.65078e+06j
2013-08-28 16:31:00 PST,+135643+0j,+4.83964e+06+1.63935e+06j
2013-08-28 16:32:00 PST,+135643+0j,+4.82949e+06+1.63567e+06j
2013-08-28 16:33:00 PST,+135643+0j,+4.81981e+06+1.63266e+06j
2013-08-28 16:34:00 PST,+135643+0j,+4.80854e+06+1.62817e+06j
2013-08-28 16:35:00 PST,+135643+0j,+4.80106e+06+1.62462e+06j
2013-08-28 16:36:00 PST,+135724+0j,+4.8128e+06+1.62922e+06j
2013-08-28 16:37:00 PST,+135724+0j,+4.81114e+06+1.62855e+06j
2013-08-28 16:38:00 PST,+135724+0j,+4.79561e+06+1.62246e+06j
2013-08-28 16:39:00 PST,+135724+0j,+4.77516e+06+1.6147e+06j
2013-08-28 16:40:00 PST,+135724+0j,+4.75954e+06+1.60893e+06j
2013-08-28 16:41:00 PST,+135735+0j,+4.73955e+06+1.60133e+06j
2013-08-28 16:42:00 PST,+135735+0j,+4.71424e+06+1.59158e+06j
2013-08-28 16:43:00 PST,+135735+0j,+4.69211e+06+1.58256e+06j
2013-08-28 16:44:00 PST,+135735+0j,+4.69508e+06+1.58383e+06j
2013-08-28 16:45:00 PST,+135735+0j,+4.6989e+06+1.58593e+06j
2013-08-28 16:46:00 PST,+135767+0j,+4.69382e+06+1.58384e+06j
2013-08-28 16:47:00 PST,+135767+0j,+4.68646e+06+1.5804e+06j
2013-08-28 16:48:00 PST,+135767+0j,+4.6931e+06+1.58306e+06j
2013-08-28 16:49:00 PST,+135767+0j,+4.71546e+06+1.59216e+06j
2013-08-28 16:50:00 PST,+135767+0j,+4.72742e+06+1.59652e+06j
2013-08-28 16:51:00 PST,+135766+0j,+4.73843e+06+1.60002e+06j
2013-08-28 16:52:00 PST,+135766+0j,+4.75994e+06+1.60834e+06j
2013-08-28 16:53:00 PST,+135766+0j,+4.77166e+06+1.61347e+06j
2013-08-28 16:54:00 PST,+135766+0j,+4.72553e+06+1.59584e+06j
2013-08-28 16:55:00 PST,+135766+0j,+4.68418e+06+1.58023e+06j
2013-08-28 16:56:00 PST,+135759+0j,+4.64162e+06+1.56368e+06j
2013-08-28 16:57:00 PST,+135759+0j,+4.60014e+06+1.54815e+06j
2013-08-28 16:58:00 PST,+135759+0j,+4.56966e+06+1.53722e+06j
2013-08-28 16:59:00 PST,+135759+0j,+4.58812e+06+1.54411e+06j
2013-08-28 17:00:00 PST,+135759+0j,+4.60114e+06+1.54834e+06j
2013-08-28 17:01:00 PST,+136256+0j,+4.64163e+06+1.56328e+06j
2013-08-28 17:02:00 PST,+136256+0j,+4.65465e+06+1.56747e+06j
2013-08-28 17:03:00 PST,+136256+0j,+4.65518e+06+1.56746e+06j
2013-08-28 17:04:00 PST,+136256+0j,+4.62913e+06+1.5584e+06j
2013-08-28 17:05:00 PST,+136256+0j,+4.60649e+06+1.55015e+06j
2013-08-28 17:06:00 PST,+136219+0j,+4.56773e+06+1.53504e+06j
2013-08-28 17:07:00 PST,+136219+0j,+4.52725e+06+1.51979e+06j
2013-08-28 17:08:00 PST,+136219+0j,+4.51175e+06+1.51466e+06j
2013-08-28 17:09:00 PST,+136219+0j,+4.56521e+06+1.53473e+06j
2013-08-28 17:10:00 PST,+136219+0j,+4.60447e+06+1.54872e+06j
2013-08-28 17:11:00 PST,+136261+0j,+4.64175e+06+1.56241e+06j
2013-08-28 17:12:00 PST,+136261+0j,+4.69166e+06+1.58185e+06j
2013-08-28 17:13:00 PST,+136261+0j,+4.73171e+06+1.59714e+06j
2013-08-28 17:14:00 PST,+136261+0j,+4.67012e+06+1.57399e+06j
2013-08-28 17:15:00 PST,+136261+0j,+4.59938e+06+1.54728e+06j
2013-08-28 17:16:00 PST,+135565+0j,+4.50255e+06+1.51082e+06j
2013-08-28 17:17:00 PST,+135565+0j,+4.44989e+06+1.49156e+06j
2013-08-28 17:18:00 PST,+135565+0j,+4.40704e+06+1.47631e+06j
2013-08-28 17:19:00 PST,+135565+0j,+4.4636e+06+1.49718e+06j
2013-08-28 17:20:00 PST,+135565+0j,+4.52002e+06+1.51813e+06j
2013-08-28 17:21:00 PST,+135719+0j,+4.58304e+06+1.54159e+06j
2013-08-28 17:22:00 PST,+135719+0j,+4.64483e+06+1.56544e+06j
2013-08-28 17:23:00 PST,+135719+0j,+4.68888e+06+1.58201e+06j
2013-08-28 17:24:00 PST,+135719+0j,+4.62348e+06+1.55691e+06j
2013-08-28 17:25:00 PST,+135719+0j,+4.55875e+06+1.53273e+06j
2013-08-28 17:26:00 PST,+135613+0j,+4.49014e+06+1.50768e+06j
2013-08-28 17:27:00 PST,+135613+0j,+4.42513e+06+1.48361e+06j
2013-08-28 17:28:00 PST,+135613+0j,+4.36481e+06+1.46075e+06j
2013-08-28 17:29:00 PST,+135613+0j,+4.40833e+06+1.47658e+06j
2013-08-28 17:30:00 PST,+135613+0j,+4.45594e+06+1.49418e+06j
2013-08-28 17:31:00 PST,+136329+0j,+4.5386e+06+1.52485e+06j
2013-08-28 17:32:00 PST,+136329+0j,+4.58596e+06+1.54244e+06j
2013-08-28 17:33:00 PST,+136329+0j,+4.61271e+06+1.55156e+06j
2013-08-28 17:34:00 PST,+136329+0j,+4.56961e+06+1.53554e+06j
2013-08-28 17:35:00 PST,+136329+0j,+4.5405e+06+1.52557e+06j
2013-08-28 17:36:00 PST,+136230+0j,+4.49287e+06+1.50793e+06j
2013-08-28 17:37:00 PST,+136230+0j,+4.43578e+06+1.48599e+06j
2013-08-28 17:38:00 PST,+136230+0j,+4.39431e+06+1.47076e+06j
2013-08-28 17:39:00 PST,+136230+0j,+4.38643e+06+1.46794e+06j
2013-08-28 17:40:00 PST,+136230+0j,+4.37449e+06+1.46356e+06j
2013-08-28 17:41:00 PST,+136371+0j,+4.35503e+06+1.45563e+06j
2013-08-28 17:42:00 PST,+136371+0j,+4.34311e+06+1.45126e+06j
2013-08-28 17:43:00 PST,+136371+0j,+4.34216e+06+1.45165e+06j
